	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
436	5613	303	去	VERB	VERB	v	VERB		6	5	2	57	233.46666666666667	179.70860363995436	1	4675.58908	去	143.2	90.26666666666668	94.07670629155056	130.70193401612525
437	5614	303	旅行	VERB	VERB	vn	VERB	VV	7	1	3	144	173.46666666666667	160.09116847041318	2	123.41236	旅行	125.66666666666669	39.73333333333333	117.75605669726248	72.40484943857159
438	5615	303	，就會	ADV	ADV	-	ADV		8	1	2	272	153.53333333333333	183.7574004556612	2	28.16121	就會	81.53333333333333	72.0	95.44902071553985	128.8989268121862
439	5616	303	發現	VERB	VERB	v	VERB	VV	9	9	1	155	153.73333333333332	123.77154582356783	2	534.23471	發現	141.4	12.333333333333334	106.53500207287118	46.14710777021193
440	5617	303	知道	VERB	VERB	v	VERB	VV	10	1	2	166	88.33333333333333	88.52695760175102	2	1238.67909	知道	88.33333333333333	0.0	88.52695760175102	0.0
441	5618	303	呢	PART	PRON	y	PRON		11	2	5	14	9.2	34.42324795832026	1	5998.7518	呢	9.2	0.0	34.42324795832026	0.0
442	5619	303	樣	NOUN	NOUN	x	NOUN		12	1	5	36	24.066666666666663	63.38082429953787	1	375.20671	樣	24.066666666666663	0.0	63.38082429953787	0.0
443	5620	303	嘢	NOUN	NOUN	x	NOUN		13	2	4	1	61.86666666666667	108.05237413197156	1	1566.67436	嘢	61.86666666666667	0.0	108.05237413197156	0.0
444	5621	303	好	ADV	ADV	a	ADV		14	1	4	312	98.6	105.53912386724966	1	10788.64225	好	98.6	0.0	105.53912386724966	0.0
445	5622	303	有用	ADJ	ADJ	v	ADJ	JJ	15	5	3	457	70.66666666666667	89.37163358073349	2	43.07009	有用	70.66666666666667	0.0	89.37163358073349	0.0
446	5623	303	。有時	ADV	ADV	r	ADV	RB	16	4	5	427	70.13333333333334	93.71792191939004	2	274.15766	有時	70.13333333333334	0.0	93.71792191939004	0.0
447	5624	303	我哋	PRON	PRON	-	PRON		17	3	5	705	189.4	143.79513204555988	2	0.0	我哋	167.8	21.6	117.98542282841554	80.81979955431711
448	5625	303	可以	AUX	AUX	c	AUX	MD	18	2	5	125	123.46666666666668	115.28334176666154	2	3243.0946	可以	105.93333333333334	17.533333333333335	92.6696402400604	45.01387440433104
449	5626	303	暫時	ADV	ADV	d	ADV	RB	19	1	5	80	174.13333333333333	138.6448059691463	2	74.54438	暫時	144.2	18.466666666666665	111.78503179466084	49.57266271735753
450	5627	303	放低	VERB	VERB	-	VERB		20	4	4	144	162.93333333333334	177.82293315417883	2	130.45266	放低	109.06666666666666	44.2	102.7355612996569	95.08256061619991
451	5628	303	啲	NOUN	DET	zg	DET		21	1	5	1	139.86666666666667	136.30840847952933	1	4209.68671	啲	127.86666666666666	12.0	120.2030874071969	44.8998886412873
452	5629	303	嘢	NOUN	NOUN	x	NOUN		22	2	4	1	90.6	130.83567301517323	1	1566.67436	嘢	84.93333333333334	5.666666666666667	119.767812407545	21.202725191719
