	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
2441	2441	183	生命	n	NOUN	vn	NOUN	NN	4	1	2	677	256.5	217.745510040637	2	188.00000000000003	生命	182.3571428571429	58.785714285714285	127.38333998652432	89.74740630667557
2442	2442	183	含	v	VERB	v	VERB	VV	5	5	1	144	137.35714285714286	185.65275079446312	1	91.0	含	95.0	30.285714285714285	121.48838862800253	79.1494324241256
2443	2443	183	着	u	AUX	uz	AUX	AS	6	1	2	49	91.42857142857144	117.7331815624479	1	4303.0	着	91.42857142857144	0.0	117.7331815624479	0.0
2444	2444	183	一	m	NUM	m	NUM	CD	7	2	3	1473	113.78571428571428	134.96516935408005	1	8489.0	一	96.5	17.285714285714285	114.77415712109212	62.32452919016324
2445	2445	183	种	q	DET	m	DET		8	1	3	91	50.142857142857146	79.31389460586979	1	3152.0	种	42.71428571428572	7.428571428571429	71.16121392547305	26.784095189161068
2446	2446	183	忧伤。	a	ADJ	v	ADJ		9	4	2	104	206.1428571428572	206.76275470861253	2	0.0	忧伤	152.92857142857142	47.42857142857143	114.82313373539466	81.96577185082832
2447	2447	184	很	d	ADV	zg	ADV	RB	1	1	1	10	119.35714285714286	109.15297727950252	1	1754.9999999999998	很	119.35714285714286	0.0	109.15297727950252	0.0
2448	2448	184	长	a	ADJ	a	ADJ		0	0	0	805	155.64285714285714	219.3837496074783	1	597.0	长	79.07142857142857	47.285714285714285	91.87372101011746	106.48368659190986
2449	2449	184	一	m	NUM	m	NUM	CD	1	2	2	1473	102.07142857142856	137.09353651832765	1	8489.0	一	88.35714285714286	13.714285714285714	113.35129159441654	49.44756034922042
2450	2450	184	段	q	DET	q	DET		2	1	2	46	138.92857142857142	166.07763429265512	1	212.0	段	85.35714285714286	40.42857142857143	93.50141873855416	78.36153783741675
2451	2451	184	时间，	n	NOUN	n	NOUN	NN	3	3	1	401	105.57142857142856	170.0301293828808	2	603.0	时间	68.14285714285714	14.357142857142858	76.40199805059059	43.67020419798695
2452	2452	184	你	r	PRON	r	PRON	PRP	4	7	2	21	3.928571428571429	14.164665725037104	1	3011.0	你	3.928571428571429	0.0	14.164665725037104	0.0
2453	2453	184	仅有	v	VERB	-	VERB		5	6	2	494	389.2857142857143	285.77224412144034	2	24.0	仅有	201.3571428571429	118.0	141.93741434814407	133.00590749501103
2454	2454	184	的	u	PART	uj	PART		6	1	3	13	106.57142857142856	141.3797895668231	1	77946.0	的	92.42857142857144	14.142857142857142	118.322026862357	36.69343487962535
2455	2455	184	乐趣，	n	NOUN	a	NOUN	NN	7	2	3	287	212.07142857142856	153.2991772812302	2	9.0	乐趣	142.85714285714286	60.142857142857146	80.45749289696582	87.71940422478382
2456	2456	184	就	d	ADV	d	ADV	RB	8	1	2	84	27.071428571428573	67.65507507699233	1	4703.0	就	27.071428571428573	0.0	67.65507507699233	0.0
2457	2457	184	是	vl	VERB	v	VERB		9	9	1	29	142.35714285714286	135.48410931748057	1	12403.0	是	119.78571428571428	5.642857142857143	98.90412281701953	20.345610768689657
2458	2458	184	欣赏	v	VERB	v	VERB	VV	10	3	3	91	316.7857142857143	234.84255472593568	2	85.0	欣赏	204.2142857142857	88.85714285714286	101.96580559287553	123.4155912486964
2459	2459	184	落日	n	NOUN	n	NOUN	NN	11	1	4	737	322.0	193.2171243520024	2	0.0	落日	207.0	101.71428571428572	108.23981311355422	123.97086557011724
2460	2460	184	的	u	PART	uj	PART		12	1	3	13	43.85714285714285	76.14727942129846	1	77946.0	的	43.85714285714285	0.0	76.14727942129846	0.0
2461	2461	184	温柔。	a	ADJ	a	ADJ		13	4	2	376	241.1428571428572	236.29554954483143	2	17.0	温柔	147.32142857142858	76.25	141.9913990281073	104.72289113928926
2462	2462	185	这	r	PRON	r	PRON		2	2	1	60	72.42857142857143	105.54059089530725	1	6817.0	这	72.42857142857143	0.0	105.54059089530725	0.0
2463	2463	185	个	q	DET	q	DET		1	1	1	99	127.64285714285714	102.21518418293353	1	3297.9999999999995	个	127.64285714285714	0.0	102.21518418293353	0.0
2464	2464	185	秘密，	n	NOUN	n	NOUN	NN	0	0	0	205	196.28571428571428	293.67485143836706	2	61.00000000000001	秘密	96.64285714285714	54.42857142857143	107.7580670780994	78.12783872393673
2465	2465	185	我	r	PRON	r	PRON	PRP	1	1	2	79	63.5	96.42150767778496	1	5517.999999999999	我	63.5	0.0	96.42150767778496	0.0
2466	2466	185	是	vl	VERB	v	VERB		2	2	1	29	68.42857142857143	96.09720843701837	1	12403.0	是	63.5	4.928571428571429	89.70248443764372	17.770217000501095
2467	2467	185	第	h	PART	m	PART		3	2	4	225	116.85714285714286	151.92237545294407	1	272.0	第	111.71428571428572	5.142857142857143	142.24698268024054	18.542835130957663
2468	2468	185	四	m	NUM	m	NUM	CD	4	1	4	591	109.78571428571428	129.07980840850172	1	691.0	四	90.57142857142856	19.214285714285715	97.2784767603622	69.27809236427237
2469	2469	185	天	nt	NOUN	q	NOUN	NNB	5	2	3	1089	161.28571428571428	263.2550172012542	1	670.0	天	100.92857142857144	28.785714285714285	122.96077439905918	72.07355228359089
2470	2470	185	早上	nt	NOUN	t	NOUN	NN	6	1	3	1014	213.07142857142856	225.15913873325687	2	26.0	早上	158.14285714285714	54.92857142857143	148.8642032874531	97.11661935581388
2471	2471	185	发现	v	VERB	v	VERB	VV	7	5	2	725	60.92857142857143	84.85320457431536	2	504.0	发现	53.35714285714285	7.571428571428571	79.80834824114324	27.29917394279877
2472	2472	185	的。	u	PART	uj	PART		8	6	2	13	87.35714285714286	154.44398297619435	1	77946.0	的	67.0	20.357142857142858	105.04012838638656	54.8577473925023
2473	2473	186	你	r	PRON	r	PRON	PRP	3	3	1	21	31.714285714285715	82.31249564176457	1	3011.0	你	31.714285714285715	0.0	82.31249564176457	0.0
2474	2474	186	对	p	ADP	p	ADP	IN	2	1	2	248	222.8571428571429	184.49849288693667	1	3237.0	对	179.92857142857142	42.92857142857143	149.1094824452893	108.03204834394168
2475	2475	186	我	r	PRON	r	PRON	PRP	1	1	1	79	115.14285714285714	129.71499370480169	1	5517.999999999999	我	115.14285714285714	0.0	129.71499370480169	0.0
2476	2476	186	说：	v	VERB	v	VERB	VV	0	0	0	134	137.5	188.95190242114904	1	3707.0	说	92.21428571428572	29.857142857142858	100.9208873831581	73.45052478938958
2477	2477	186	“我	r	PRON	r	PRON	PRP	1	2	3	79	28.5	46.15463140357639	1	5517.999999999999	我	28.5	0.0	46.15463140357639	0.0
2478	2478	186	可	d	ADV	v	ADV		2	1	3	296	82.78571428571429	119.646012751562	1	1303.9999999999998	可	82.78571428571429	0.0	119.646012751562	0.0
2479	2479	186	喜欢	v	VERB	v	VERB	VV	3	11	2	233	363.07142857142856	226.7696957222441	2	146.0	喜欢	232.07142857142856	65.42857142857143	101.19815377036583	101.00545550026656
2480	2480	186	黄昏	nt	NOUN	t	NOUN	NN	4	1	3	1047	181.7142857142857	331.9721220161692	2	24.0	黄昏	93.28571428571428	31.0	124.740547063225	83.05161906050616
2481	2481	186	了。	u	PART	ul	PART		5	2	3	27	31.785714285714285	64.6332273806024	1	13624.0	了	31.785714285714285	0.0	64.6332273806024	0.0
2482	2482	186	我们	r	PRON	r	PRON		6	6	2	80	115.07142857142856	116.76378125191432	2	2807.0	我们	102.78571428571428	12.285714285714286	109.14222606399451	44.296772812843294
2483	2483	186	去	v	VERB	v	VERB	VV	7	5	2	73	198.7142857142857	153.53335076105898	1	1984.0	去	172.5	26.214285714285715	134.90088954488033	66.77700477969148
2484	2484	186	看	v	VERB	v	VERB	VV	8	4	2	118	183.2142857142857	205.82800676134173	1	1439.9999999999998	看	134.21428571428572	49.0	140.36797486373786	93.11897152107542
2485	2485	186	落日	n	NOUN	n	NOUN	NN	9	1	3	737	256.5	272.7669727598476	2	0.0	落日	135.57142857142858	79.85714285714286	94.5014847092092	97.97729849515224
2486	2486	186	吧……”	u	PART	y	PART		10	2	2	9	27.0	53.51101355261898	1	719.9999999999999	吧	27.0	0.0	53.51101355261898	0.0
2487	2487	187	“可是，	c	CCONJ	c	CCONJ		3	3	1	325	232.2142857142857	216.60832940435816	2	527.0	可是	153.35714285714286	61.142857142857146	117.8786344041175	102.24330725065096
2488	2488	187	得	vu	AUX	ud	AUX		0	0	0	148	122.85714285714286	154.4209724574155	1	1957.0	得	88.78571428571429	29.071428571428573	98.4582424696078	104.81852636527454
2489	2489	187	等	v	VERB	u	VERB	VV	1	1	1	92	223.6428571428572	175.02310343121528	1	2115.0	等	175.21428571428572	48.42857142857143	141.3436433314356	93.65111111057304
2490	2490	187	一	m	NUM	m	NUM	CD	2	3	2	1473	84.35714285714286	175.42829513705558	1	8489.0	一	54.785714285714285	16.0	94.47764555811116	57.68882040742383
2491	2491	187	等……”	q	DET	u	DET		3	2	2	92	86.35714285714286	111.16628930368694	1	2115.0	等	72.64285714285714	13.714285714285714	87.89897378147674	42.99572831178959
2492	2492	188	“等	v	VERB	u	VERB	VV	0	0	0	92	191.3571428571429	161.10360780870053	1	2115.0	等	171.07142857142858	20.285714285714285	149.88970434752267	50.01203936686299
2493	2493	188	什么？”	r	PRON	r	PRON	WP	1	1	1	40	297.35714285714283	376.0903400481738	2	1421.9999999999998	什么	145.35714285714286	52.57142857142857	85.17008792734113	89.26582635646209
2494	2494	189	“等	v	VERB	u	VERB	VV	5	5	1	92	92.35714285714286	151.74160703683896	1	2115.0	等	57.785714285714285	34.57142857142857	103.35042924192332	85.25065084436457
2495	2495	189	太阳	n	NOUN	ns	NOUN	NN	4	1	2	602	326.07142857142856	157.81882211018083	2	169.0	太阳	222.42857142857144	78.78571428571429	97.5600286166085	95.25243046875016
2496	2496	189	下山	v	VERB	ns	VERB		3	3	1	1111	188.0	147.18404416628474	2	11.999999999999998	下山	147.71428571428572	25.714285714285715	81.1096511532634	64.36106694870362
2497	2497	189	呀！”	u	PART	y	PART		2	2	1	3	173.57142857142858	159.0340099680902	1	500.0	呀	103.14285714285714	70.42857142857143	84.87289416100589	106.68626520632102
2498	2498	190	你	r	PRON	r	PRON	PRP	4	2	2	21	117.5	184.0666610613821	1	3011.0	你	93.42857142857144	24.071428571428573	170.48322677684425	86.79076998795462
2499	2499	190	的	u	PART	uj	PART		3	1	3	13	114.5	187.6983712540644	1	77946.0	的	85.28571428571429	29.214285714285715	125.2086422002597	71.93864307412906
2500	2500	190	表情	n	NOUN	n	NOUN	NN	2	2	1	331	199.92857142857144	173.061700098018	2	47.00000000000001	表情	182.8571428571429	17.071428571428573	159.84718467642648	43.8022574201609
2501	2501	190	先	d	ADV	d	ADV	RB	1	1	1	220	187.2142857142857	130.22737180541938	1	404.0	先	130.57142857142858	35.357142857142854	80.34364966079352	71.69240559786068
2502	2502	190	是	vl	VERB	v	VERB		0	0	0	29	103.35714285714286	140.99777462421025	1	12403.0	是	91.57142857142856	11.785714285714286	130.1272532593243	42.4939971751113
2503	2503	190	惊讶，	a	ADJ	a	ADJ	JJ	1	1	1	166	293.85714285714283	435.397660132642	2	25.0	惊讶	94.92857142857144	98.28571428571428	97.0599698902799	183.05675488821512
2504	2504	190	然后	c	CCONJ	c	CCONJ		2	3	2	297	212.2142857142857	167.047973678833	2	284.0	然后	127.85714285714286	79.14285714285714	81.81849000148101	119.8676991775618
2505	2505	190	就	d	ADV	d	ADV	RB	3	2	2	84	109.14285714285714	106.0807355224293	1	4703.0	就	109.14285714285714	0.0	106.0807355224293	0.0
2506	2506	190	自己	r	PRON	r	PRON	PRD	4	1	2	713	283.2857142857143	328.8430864564497	2	1548.0	自己	126.57142857142856	92.07142857142856	88.44507115857219	143.94714520352565
2507	2507	190	笑	v	VERB	v	VERB	VV	5	5	1	67	137.07142857142858	154.06699112756775	1	362.0	笑	94.92857142857144	32.214285714285715	83.24187157719047	64.72599231864007
2508	2508	190	了	u	PART	ul	PART		6	1	2	27	95.85714285714286	144.54107530034358	1	13624.0	了	79.64285714285714	16.214285714285715	101.94789085105974	58.46143853788039
2509	2509	190	起来。	vd	VERB	v	VERB	VV	7	2	2	307	180.2142857142857	194.48032532566248	2	1067.0	起来	104.78571428571428	75.42857142857143	101.74560613287898	99.69074630054278
2510	2510	191	你	r	PRON	r	PRON	PRP	1	1	1	21	98.28571428571428	156.0175945075374	1	3011.0	你	98.28571428571428	0.0	156.0175945075374	0.0
2511	2511	191	告诉	v	VERB	v	VERB	VV	0	0	0	91	303.42857142857144	225.1179736067654	2	240.0	告诉	207.6428571428572	67.92857142857143	126.79545234232133	107.58881001673144
2512	2512	191	我：	r	PRON	r	PRON	PRP	1	1	1	79	253.5	262.94316333165455	1	5517.999999999999	我	126.5	86.42857142857143	103.7743086840724	133.78859351642066
2513	2513	191	“我	r	PRON	r	PRON	PRP	2	2	2	79	120.35714285714286	145.20114479224875	1	5517.999999999999	我	83.92857142857143	21.857142857142858	89.12628623452895	53.55085319162544
2514	2514	191	还	d	ADV	d	ADV	RB	3	1	2	73	103.42857142857144	123.80498160166152	1	2213.0	还	89.35714285714286	11.428571428571429	101.63843981968432	36.2663052703082
2515	2515	191	以为	v	VERB	c	VERB	VV	4	4	1	469	313.0	266.38693661664416	2	164.0	以为	191.78571428571428	91.28571428571428	131.7119034491723	112.68757604952894
2516	2516	191	是	vl	VERB	v	VERB		5	1	2	29	145.42857142857142	156.64323171084132	1	12403.0	是	106.64285714285714	38.785714285714285	100.26009542531804	95.00539726880828
2517	2517	191	在	p	ADP	p	ADP		6	2	5	175	255.2142857142857	285.7139374997878	1	12434.0	在	156.28571428571428	63.92857142857143	147.9577297606258	95.72465295666248
2518	2518	191	我	r	PRON	r	PRON	PRP	7	1	5	79	202.42857142857144	231.01351669969264	1	5517.999999999999	我	128.42857142857142	74.0	130.31046130887043	132.7785481813341
2519	2519	191	家	n	NOUN	q	NOUN	NN	8	3	4	399	159.78571428571428	154.78149509708774	1	561.0	家	133.14285714285714	26.642857142857142	128.79488518174776	71.53381532320135
2520	2520	191	呢！”	u	PART	y	PART		9	2	4	9	192.8571428571429	365.4304423050511	1	1091.0	呢	78.28571428571429	42.35714285714285	86.81954073283978	74.40008366245023
2521	2521	192	确实，	d	ADV	ad	ADV	RB	10	10	1	308	546.8571428571429	335.9368259366754	2	87.0	确实	196.42857142857144	129.92857142857142	78.49905757916032	93.8345537069781
2522	2522	192	美国	ns	PROPN	ns	PROPN	NNP	7	2	2	1842	422.0	324.9349385426478	2	368.0	美国	203.8571428571429	126.35714285714286	114.74870503026362	134.8515623845383
2523	2523	192	正午	nt	NOUN	t	NOUN	NN	6	1	2	439	665.5714285714286	462.1879200816349	2	0.0	正午	215.0	198.92857142857144	64.55119784215583	137.0794682373874
2524	2524	192	时分，	nt	NOUN	n	NOUN	NN	5	5	1	813	396.6428571428572	470.2305828212455	2	9.0	时分	155.85714285714286	85.0	95.83531793271888	105.6226436761685
2525	2525	192	法国	ns	PROPN	ns	PROPN	NNP	2	1	2	1663	410.2857142857143	252.1658832059984	2	128.0	法国	193.3571428571429	120.85714285714286	81.71606516544009	92.52092978877585
2526	2526	192	太阳	n	NOUN	ns	NOUN	NN	1	1	1	602	623.9285714285714	424.3865260224313	2	169.0	太阳	222.92857142857144	163.5	100.68796515239848	129.92676508600638
2527	2527	192	西下。	v	VERB	-	VERB		0	0	0	1636	164.0	169.7282491850681	2	0.0	西下	122.07142857142856	59.21428571428572	98.65757105529516	129.5912136414395
2528	2528	193	这	r	PRON	r	PRON		4	2	2	60	137.92857142857142	154.82269318976017	1	6817.0	这	93.07142857142856	44.85714285714285	100.42229710130135	90.27486372411848
2529	2529	193	个	q	DET	q	DET		3	1	2	99	203.07142857142856	215.3719255765027	1	3297.9999999999995	个	132.14285714285714	24.0	104.26261975200424	46.0
2530	2530	193	大家	n	NOUN	n	NOUN	NN	2	2	1	2693	557.2142857142857	294.7997331292232	2	385.0	大家	220.78571428571428	195.42857142857144	134.84974631653057	176.9385342370598
2531	2531	193	都	d	ADV	d	ADV	RB	1	1	1	74	126.21428571428572	159.14421966587798	1	3592.0	都	97.57142857142856	28.642857142857142	107.5145932192558	79.78328427045099
2532	2532	193	知道。​	v	VERB	v	VERB	VV	0	0	0	461	166.5	305.2775669077943	2	709.0	知道	81.5	38.57142857142857	98.62247642978176	94.724950918597
2533	2533	194	如果	c	CCONJ	c	CCONJ		12	12	1	364	259.6428571428572	190.162940336836	2	772.0	如果	137.5	100.71428571428572	98.31272988348384	101.4371223759742
2534	2534	194	你	r	PRON	r	PRON	PRP	11	11	1	21	71.57142857142857	96.04218885894016	1	3011.0	你	71.57142857142857	0.0	96.04218885894016	0.0
2535	2535	194	一	m	NUM	m	NUM	CD	10	10	1	1473	58.85714285714285	113.7559148495818	1	8489.0	一	58.85714285714285	0.0	113.7559148495818	0.0
2536	2536	194	分钟	q	DET	q	DET		9	2	2	617	271.42857142857144	202.7812735386559	2	97.0	分钟	192.07142857142856	42.92857142857143	112.55885082017844	72.23222894220544
2537	2537	194	内	nd	NOUN	n	NOUN		8	1	3	438	203.1428571428572	347.29029790710854	1	630.0	内	117.78571428571428	24.214285714285715	148.67806955750717	59.768814815836826
2538	2538	194	飞到	v	VERB	-	VERB	VV	7	7	1	366	155.57142857142858	145.4297642387232	2	21.0	飞到	110.64285714285714	37.642857142857146	98.32497658483403	79.24609692313572
2539	2539	194	法国，	ns	PROPN	ns	PROPN	NNP	6	1	2	1663	162.0	187.5309498265744	2	128.0	法国	116.92857142857144	45.07142857142857	122.00378465190232	73.36256761135486
2540	2540	194	就	d	ADV	d	ADV	RB	3	3	1	84	83.71428571428571	118.8194480061652	1	4703.0	就	83.71428571428571	0.0	118.8194480061652	0.0
2541	2541	194	直接	a	ADJ	ad	ADJ		2	2	1	426	357.2857142857143	225.38647081067177	2	343.0	直接	226.78571428571428	75.5	91.8447281101787	105.65425419059768
2542	2542	194	跳	v	VERB	v	VERB		1	1	1	80	130.21428571428572	186.48254555297763	1	110.0	跳	82.57142857142857	47.642857142857146	111.85367628271852	92.15794450124132
2543	2543	194	进	v	VERB	v	VERB		0	0	0	286	82.07142857142857	106.058248339374	1	193.0	进	70.35714285714286	11.714285714285714	87.16946315150994	42.23645779829244
2544	2544	194	了	u	PART	ul	PART		1	1	1	27	126.42857142857144	151.8164842761127	1	13624.0	了	110.64285714285714	15.785714285714286	138.09913992845716	56.91620227696726
2545	2545	194	黄昏；	nt	NOUN	t	NOUN	NN	2	2	1	1047	166.71428571428572	134.79954883955264	2	24.0	黄昏	145.92857142857142	20.785714285714285	118.80684461145584	53.62059648443813
2546	2546	194	可惜，	a	ADJ	v	ADJ		3	5	3	313	279.7142857142857	163.7722410507211	2	43.0	可惜	228.78571428571428	50.92857142857143	108.54503908610508	71.23949976333783
2547	2547	194	法国	ns	PROPN	ns	PROPN	NNP	4	2	3	1663	66.57142857142857	96.3888807203954	2	128.0	法国	56.285714285714285	10.285714285714286	78.82841091476435	37.085670261915325
2548	2548	194	太	d	ADV	d	ADV		5	1	3	402	81.71428571428571	115.49609057788712	1	307.00000000000006	太	81.71428571428571	0.0	115.49609057788712	0.0
2549	2549	194	远	a	ADJ	a	ADJ		6	3	2	214	157.42857142857142	168.47921206475053	1	181.0	远	136.07142857142858	21.357142857142858	145.52391275551065	77.00427366883808
2550	2550	194	了！	u	PART	ul	PART		7	1	3	27	104.28571428571428	133.26848763274222	1	13624.0	了	76.14285714285714	28.142857142857142	89.16185694956043	76.87174582460352
2551	2551	195	但	c	CCONJ	c	CCONJ		19	19	1	8	22.714285714285715	57.46232128401131	1	1670.0	但	22.714285714285715	0.0	57.46232128401131	0.0
2552	2552	195	在	p	ADP	p	ADP		18	5	2	175	99.85714285714286	190.6091202820418	1	12434.0	在	90.64285714285714	9.214285714285714	165.44166306451052	33.22257960963248
2553	2553	195	小王子	n	NOUN	nr	NOUN		17	4	2	3047	384.2142857142857	601.8463470938442	3	0.0	小王子	168.28571428571428	75.21428571428571	81.08058475670852	102.83494304079758
2554	2554	195	的	u	PART	uj	PART		16	3	2	13	86.71428571428571	93.60283006361703	1	77946.0	的	86.71428571428571	0.0	93.60283006361703	0.0
2555	2555	195	那	r	PRON	r	PRON		15	2	2	106	48.07142857142857	79.13502410953274	1	1800.0	那	48.07142857142857	0.0	79.13502410953274	0.0
2556	2556	195	个	q	DET	q	DET		14	1	2	99	84.78571428571429	262.6709453102952	1	3297.9999999999995	个	33.0	51.785714285714285	84.26743143112884	186.71604819367087
2557	2557	195	星球	n	NOUN	n	NOUN	NN	13	13	1	377	266.85714285714283	572.9582205091219	2	13.0	星球	98.28571428571428	36.785714285714285	90.93516416454446	92.6022049810205
2558	2558	195	上，	nd	NOUN	f	NOUN		12	1	2	940	41.21428571428572	73.92870945466755	1	3985.0	上	41.21428571428572	0.0	73.92870945466755	0.0
2559	2559	195	你	r	PRON	r	PRON	PRP	9	9	1	21	28.214285714285715	58.52493799524214	1	3011.0	你	28.214285714285715	0.0	58.52493799524214	0.0
2560	2560	195	只要	vu	CCONJ	c	CCONJ		8	8	1	128	182.2142857142857	197.1377975541215	2	256.0	只要	119.28571428571428	57.71428571428572	116.6633915964023	100.8566369878046
2561	2561	195	挪	v	VERB	ns	VERB	VV	7	7	1	22	161.71428571428572	136.2075247404429	1	9.0	挪	151.92857142857142	9.785714285714286	124.75717230210184	35.282894624183314
