	WORD	SENTENCE	IA_LABEL	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	TOTAL_DURATION	STD_TOTAL_DURATION	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
120	4077	298	它	r	PRON	r	PRON	PRP	15	1	3	3	99.2	118.6576026500901	1	2202.0	它	99.2	0.0	118.6576026500901	0.0
121	4078	298	拔掉。	v	VERB	v	VERB	VV	16	4	2	104	87.33333333333333	101.3868279851426	2	0.0	拔掉	80.26666666666667	7.066666666666666	98.9029602972305	26.44104553320252
122	4079	299	在	p	ADP	p	ADP		11	2	2	175	24.73333333333333	64.45098051146228	1	12434.0	在	24.73333333333333	0.0	64.45098051146228	0.0
123	4080	299	小王子	n	NOUN	nr	NOUN		10	1	2	3047	188.3333333333333	155.95027697599284	3	0.0	小王子	159.0	12.266666666666667	96.3445206883436	45.89766394442701
124	4081	299	住	v	VERB	v	VERB	VV	9	9	1	67	64.4	93.8479621515566	1	249.0	住	64.4	0.0	93.8479621515566	0.0
125	4082	299	的	u	PART	uj	PART		8	1	2	13	101.53333333333332	87.5776734612703	1	77946.0	的	101.53333333333332	0.0	87.5776734612703	0.0
126	4083	299	那	r	PRON	r	PRON		7	2	3	106	25.2	94.28976614670331	1	1800.0	那	25.2	0.0	94.28976614670331	0.0
127	4084	299	颗	q	DET	m	DET		6	1	3	8	31.6	63.66977304812701	1	104.0	颗	31.6	0.0	63.66977304812701	0.0
128	4085	299	星球	n	NOUN	n	NOUN	NN	5	4	2	377	120.86666666666666	83.99989417982754	2	13.0	星球	120.86666666666666	0.0	83.99989417982754	0.0
129	4086	299	上，	nd	NOUN	f	NOUN		4	1	3	940	75.66666666666667	200.9751781246188	1	3985.0	上	36.266666666666666	17.066666666666666	70.48259044299915	63.85761940094194
130	4087	299	就	d	ADV	d	ADV	RB	1	1	1	84	48.86666666666667	89.44634642560247	1	4703.0	就	48.86666666666667	0.0	89.44634642560247	0.0
131	4088	299	有	v	VERB	v	VERB	VV	0	0	0	482	70.8	127.13887420192668	1	5604.000000000001	有	52.86666666666667	17.933333333333334	88.57754919968276	55.15851903579557
132	4089	299	一些	m	NUM	m	NUM		1	5	2	1479	204.66666666666663	211.18228040144743	2	740.0	一些	114.6	57.46666666666667	104.09341958068242	88.90584282761674
133	4090	299	可怕	a	ADJ	c	ADJ	JJ	2	4	2	311	38.2	69.38126548283766	2	37.00000000000001	可怕	38.2	0.0	69.38126548283766	0.0
134	4091	299	的	u	PART	uj	PART		3	1	3	13	0.0	0.0	1	77946.0	的	0.0	0.0	0.0	0.0
135	4092	299	种子……	n	NOUN	n	NOUN	NN	4	2	2	298	220.4	180.5701341122981	2	88.00000000000001	种子	167.33333333333334	39.2	107.37204270924325	99.9574576173951
136	4093	299	就	d	ADV	d	ADV	RB	1	1	1	84	0.0	0.0	1	4703.0	就	0.0	0.0	0.0	0.0
137	4094	299	是	vl	VERB	v	VERB		0	0	0	29	63.93333333333333	93.32985707811956	1	12403.0	是	63.93333333333333	0.0	93.32985707811956	0.0
138	4095	299	猴面包树	n	NOUN	n	NOUN		1	2	2	597	461.3333333333333	325.935508276646	4	0.0	猴面包树	233.3333333333333	135.53333333333333	124.8629470882197	135.50885169939596
139	4096	299	的	u	PART	uj	PART		2	1	2	13	101.86666666666666	146.16012528122104	1	77946.0	的	78.6	23.266666666666666	110.58860700813624	87.05589519894038
140	4097	299	种子。	n	NOUN	n	NOUN	NN	3	3	1	298	55.0	81.25597413934149	2	88.00000000000001	种子	55.0	0.0	81.25597413934149	0.0
