	WORD	SENTENCE	IA_LABEL	TOTAL_DURATION	STD_TOTAL_DURATION	n_in_sent	pos	upos	jpos	upos*	xpos	LD2ROOT	LD2HEAD	DEPTH2ROOT	Neighbors_Num	N_SYL	Freq	pure_token	IA_FIRST_FIXATION_DURATION	IA_SECOND_FIXATION_DURATION	STD_IA_FIRST_FIXATION_DURATION	STD_IA_SECOND_FIXATION_DURATION
2298	2342	129	膊頭，	143.33333333333334	116.39339423791291	5	NOUN	NOUN	-	NOUN	NN	2	2	1	104	2	146.60394	膊頭	101.06666666666666	42.266666666666666	81.56834898142512	73.23702767195172
2299	2343	129	當	56.73333333333333	107.48486198323724	6	ADV	ADV	zg	ADV		3	2	2	150	1	289.89481	當	48.86666666666667	7.866666666666666	85.72659382530537	29.43437144262167
2300	2344	129	你	147.73333333333332	218.11540268602968	7	PRON	PRON	r	PRON	PRP	4	1	2	142	1	18137.06144	你	95.93333333333334	36.73333333333333	121.25755875637428	93.78163762462007
2301	2345	129	係	204.46666666666667	203.1898510151419	8	VERB	VERB	zg	VERB		5	5	1	6	1	22827.14525	係	176.13333333333333	28.33333333333333	184.2211955473335	72.701826356396
2302	2346	129	細路仔！	246.3333333333333	185.5301113626093	9	NOUN	NOUN	-	NOUN		6	1	2	219	3	39.34287	細路仔	160.2	54.4	122.88921840421966	81.42055432546911
2303	2347	130	但係，	166.53333333333333	151.53915518952704	0	CCONJ	CCONJ	-	CCONJ		7	7	1	65	2	1965.48678	但係	128.66666666666666	37.86666666666667	107.73898500027228	77.93746781163017
2304	2348	130	如果	253.26666666666668	212.45406300866284	1	CCONJ	CCONJ	c	CCONJ		4	4	1	163	2	1342.21295	如果	141.8	74.8	92.45770204080708	87.77106584746477
2305	2349	130	你	110.66666666666669	161.37767985553504	2	PRON	PRON	r	PRON	PRP	3	3	1	142	1	18137.06144	你	90.2	20.466666666666665	117.12853338675993	76.57925451597333
2306	2350	130	同	109.8	150.3494595933088	3	ADP	ADP	p	ADP	IN	2	1	2	536	1	4553.41912	同	95.13333333333334	14.666666666666666	125.28360715681131	54.87764167268447
2307	2351	130	佢哋	214.3333333333333	163.29101492597673	4	PRON	PRON	-	PRON		1	1	1	2	2	0.0	佢哋	153.06666666666666	39.266666666666666	96.99104196894794	71.38110549873981
2308	2352	130	講： 	41.46666666666667	71.85250324256089	5	VERB	VERB	zg	VERB	VV	0	0	0	238	1	2901.43287	講	41.46666666666667	0.0	71.85250324256089	0.0
2309	2353	130	「小王子	247.6	182.9968305736468	6	PROPN	PROPN	nr	PROPN		1	1	4	395	3	0.0	小王子	143.33333333333334	68.13333333333334	80.78586234951976	85.84316448552494
2310	2354	130	個	48.93333333333333	81.5307440308392	7	NOUN	DET	zg	DET	NNB	2	1	3	175	1	6956.23292	個	48.93333333333333	0.0	81.5307440308392	0.0
2311	2355	130	星球	208.0	181.6237869883788	8	NOUN	NOUN	n	NOUN	NN	3	2	2	68	2	29.40362	星球	162.53333333333333	11.0	96.43987188341184	28.05946067431328
2312	2356	130	就	205.6	208.0973490140292	9	ADV	ADV	d	ADV	RB	4	1	2	95	1	11876.16191	就	123.13333333333334	68.4	110.90708824156472	99.7261583871888
2313	2357	130	係	87.46666666666667	184.9370583619074	10	VERB	VERB	zg	VERB		5	5	1	6	1	22827.14525	係	58.86666666666667	28.6	96.43987188341184	107.0114012617347
2314	2358	130	小	57.86666666666667	81.76540969274367	11	ADJ	ADJ	a	ADJ		6	1	3	326	1	681.66693	小	56.4	1.4666666666666666	81.02904828928122	5.487764167268447
2315	2359	130	行星	289.6	159.6537085903947	12	NOUN	NOUN	n	NOUN	NN	7	2	2	185	2	3.72722	行星	190.46666666666667	87.33333333333333	94.76909951150864	91.98164068020434
2316	2360	130	B612」	302.8666666666667	332.1886746346955	13	PROPN	PROPN	eng	PROPN		8	1	3	0	4	0.0	B612	149.26666666666668	100.66666666666669	111.13263347110164	150.0189617644679
2317	2362	131	噉	76.6	164.46227530956756	0	CCONJ	CCONJ	zg	CCONJ		3	1	2	3	1	0.41414	噉	49.6	27.0	83.94188465837541	101.02474944289642
2318	2363	131	佢哋	256.0	243.62813192787624	1	PRON	PRON	-	PRON		2	2	1	2	2	0.0	佢哋	129.6	59.2	78.29499771164609	76.65959387665274
2319	2364	131	就會	286.4	289.7616951910656	2	ADV	ADV	-	ADV		1	1	1	272	2	28.16121	就會	99.26666666666668	83.93333333333334	77.75728618949839	94.14560826483388
2320	2365	131	相信，	152.8	156.24519192602375	3	VERB	VERB	v	VERB	VV	0	0	0	143	2	260.90532	相信	88.93333333333334	34.53333333333333	72.0235763868718	67.44960258510712
2321	2366	131	就	230.26666666666668	301.8404582262329	4	ADV	ADV	d	ADV	RB	1	4	2	95	1	11876.16191	就	126.0	54.46666666666667	125.40494408116452	135.46112193376945
2322	2367	131	唔	237.86666666666667	207.6531937844657	5	ADV	ADV	y	ADV		2	3	2	45	1	13258.13186	唔	145.93333333333334	91.93333333333334	107.71348827122604	132.45601366323672
2323	2368	131	會	288.26666666666665	328.54374983486684	6	AUX	AUX	zg	AUX	MD	3	2	2	177	1	4200.1616	會	133.86666666666667	87.0	152.15468737074414	136.08771681039647
2324	2369	131	再	181.46666666666667	216.37062852635265	7	ADV	ADV	d	ADV	RB	4	1	2	117	1	2220.18007	再	119.0	62.46666666666667	103.9512706351715	138.96899734193315
2325	2370	131	用	164.93333333333334	164.5598033812902	8	VERB	VERB	p	VERB	VV	5	5	1	100	1	1317.36482	用	138.06666666666666	26.866666666666667	135.79320879762562	57.92278384961213
2326	2371	131	一	138.73333333333332	158.13431702898086	9	NUM	NUM	m	NUM	CD	6	1	4	871	1	4153.77843	一	114.6	24.133333333333333	119.68057486492953	90.29866493414448
2327	2372	131	大	159.66666666666666	235.75910492609944	10	ADJ	ADJ	a	ADJ		7	2	3	381	1	1015.46009	大	97.66666666666669	34.46666666666667	106.09911508689515	102.30989959703584
2328	2373	131	堆	168.2	280.292989566275	11	NOUN	NOUN	v	NOUN		8	1	3	5	1	59.6355	堆	77.73333333333333	48.6	108.30972050354278	106.0357172528829
2329	2374	131	問題	317.06666666666666	198.2357070649876	12	NOUN	NOUN	n	NOUN	NN	9	4	2	128	2	564.88074	問題	199.46666666666667	71.4	84.85742290584967	114.11970323597352
2330	2375	131	嚟	46.66666666666666	96.7571989856856	13	VERB	VERB	zg	VERB		10	5	2	2	1	3001.65364	嚟	46.66666666666666	0.0	96.7571989856856	0.0
2331	2376	131	煩	66.73333333333333	123.4231024655523	14	ADJ	ADJ	zg	ADJ	JJ	11	1	3	15	1	72.05957	煩	42.06666666666667	13.533333333333331	64.05983314232267	50.63709663434067
2332	2377	131	你。	28.33333333333333	74.0411297110524	15	PRON	PRON	r	PRON	PRP	12	1	4	142	1	18137.06144	你	28.33333333333333	0.0	74.0411297110524	0.0
2333	2378	132	啲	113.86666666666666	133.08436756016422	0	NOUN	DET	zg	DET		10	1	2	1	1	4209.68671	啲	101.4	12.466666666666669	125.28037888405883	46.6459954217818
2334	2379	132	大人	187.06666666666663	199.98515500462085	1	NOUN	NOUN	n	NOUN	NN	9	9	1	655	2	61.70618	大人	118.6	62.73333333333333	85.58411067482093	141.7934961680385
2335	2380	132	就係	86.53333333333333	140.00898383873644	2	ADV	ADV	-	ADV		8	2	2	101	2	0.0	就係	78.53333333333333	8.0	123.07334759763744	29.93325909419153
2336	2381	132	噉	163.46666666666667	116.12055038718265	3	PRON	PRON	zg	PRON		7	1	2	3	1	0.41414	噉	150.13333333333333	13.333333333333334	120.18866650211056	39.85919662456276
2337	2382	132	㗎喇，	175.4	149.84427472101385	4	ADV	ADV	-	ADV		6	6	1	24	1	2051.62695	喇	129.26666666666668	46.13333333333333	108.05459525423042	92.665611504784
2338	2383	132	但	40.86666666666667	73.75081167161633	5	CCONJ	CCONJ	c	CCONJ		3	3	1	59	1	2497.23668	但	40.86666666666667	0.0	73.75081167161633	0.0
2339	2384	132	都	139.06666666666666	150.91784372815414	6	ADV	ADV	d	ADV	RB	2	2	1	35	1	14767.65553	都	99.6	39.46666666666667	95.8511345785745	80.26860462776769
2340	2385	132	唔	261.93333333333334	286.1648631276889	7	ADV	ADV	y	ADV		1	1	1	45	1	13258.13186	唔	149.73333333333332	84.8	151.36642809934955	135.88534382583967
2341	2386	132	好	276.06666666666666	197.899795070356	8	ADJ	ADJ	a	ADJ		0	0	0	312	1	10788.64225	好	165.33333333333334	93.73333333333332	102.2282848443728	131.70799351427215
2342	2387	132	怪	179.46666666666667	156.17121658259848	9	ADJ	ADJ	v	ADJ	JJ	1	1	2	21	1	233.57239	怪	123.4	41.2	108.60251685235782	72.68122178389683
2343	2388	132	佢地。	229.53333333333333	303.2437669964912	10	PRON	PRON	-	PRON		2	2	1	307	2	0.0	佢地	61.6	63.73333333333333	69.30589200541803	87.71276354607059
2344	2389	133	小朋友	533.8666666666667	302.37655699842577	0	NOUN	NOUN	n	NOUN		6	6	1	343	3	106.01867	小朋友	158.93333333333334	124.13333333333334	85.74027965638761	92.03467945411786
2345	2390	133	對	112.93333333333334	148.22301515696617	1	ADP	ADP	x	ADP	IN	5	1	2	98	1	2111.26245	對	74.06666666666666	34.53333333333333	97.42516216164192	73.69384114172786
2346	2391	133	大人	390.4666666666666	511.6369633072089	2	NOUN	NOUN	n	NOUN	NN	4	4	1	655	2	61.70618	大人	168.8	74.2	104.03153368089887	105.85978147215938
2347	2392	133	應該	281.6666666666667	171.2964940939799	3	AUX	AUX	v	AUX	MD	3	3	1	37	2	1273.8806	應該	196.2	65.06666666666666	98.65441365358842	101.44060111984528
2348	2393	133	寬厚	268.53333333333336	265.8049075711148	4	ADJ	ADJ	a	ADJ	JJ	2	2	1	18	2	0.0	寬厚	142.53333333333333	67.33333333333333	96.84135939199165	82.43596841724424
2349	2394	133	啲	0.0	0.0	5	PART	DET	zg	DET		1	1	1	1	1	4209.68671	啲	0.0	0.0	0.0	0.0
2350	2395	133	嘅。	52.73333333333333	98.33308474544847	6	PART	PART	x	PART		0	0	0	1	1	15735.49004	嘅	35.2	17.533333333333335	66.789420319888	65.60372618143644
2351	2397	134	我	26.133333333333333	76.8712054167373	0	PRON	PRON	r	PRON	PRP	5	5	1	704	1	49930.23889	我	26.133333333333333	0.0	76.8712054167373	0.0
2352	2398	134	每	85.26666666666667	213.13734747549265	1	PRON	PRON	zg	PRON		4	2	2	78	1	267.94563	每	24.4	33.06666666666667	49.51740434769711	84.30458007855933
2353	2399	134	一	134.8	131.16056317862217	2	NUM	NUM	m	NUM	CD	3	1	2	871	1	4153.77843	一	107.86666666666666	26.933333333333334	105.15377100016696	72.07724251723903
2354	2400	134	日	140.0	114.38997625083532	3	NOUN	NOUN	m	NOUN		2	2	1	64	1	679.59625	日	122.93333333333334	6.866666666666666	94.35356673467916	25.692714055847727
2355	2401	134	都	92.2	97.7726614823046	4	ADV	ADV	d	ADV	RB	1	1	1	35	1	14767.65553	都	92.2	0.0	97.7726614823046	0.0
2356	2402	134	知	216.3333333333333	193.8025340964927	5	VERB	VERB	v	VERB	VV	0	0	0	146	1	2394.53109	知	143.4	60.0	118.220020865052	109.12683751793904
2357	2403	134	多	196.9333333333333	181.31646980410304	6	ADJ	ADJ	m	ADJ	JJ	1	2	3	121	1	2062.39447	多	161.66666666666666	25.266666666666666	155.17287850079416	69.50728179278933
2358	2404	134	啲	156.53333333333333	172.87678335225417	7	PART	DET	zg	DET		2	1	3	1	1	4209.68671	啲	138.53333333333333	18.0	142.43261174635845	51.17160671049262
2359	2405	134	啲	161.8	239.0771702470425	8	NOUN	DET	zg	DET		3	6	2	1	1	4209.68671	啲	78.53333333333333	63.266666666666666	92.05061409656948	134.5334985132782
2360	2406	134	關於	194.06666666666663	176.73500565033012	9	ADP	ADP	nr	ADP	IN	4	5	2	65	2	59.22137	關於	127.0	50.86666666666667	105.00539668671004	91.06178610640627
2361	2407	134	小王子	189.53333333333333	141.2982031811524	10	PROPN	PROPN	nr	PROPN		5	1	3	395	3	0.0	小王子	126.46666666666668	48.0	82.37059885393303	76.54628229596348
2362	2408	134	個	44.4	91.29717045633636	11	NOUN	DET	zg	DET	NNB	6	3	2	175	1	6956.23292	個	35.333333333333336	9.066666666666666	74.91832589931221	33.924360306750394
2363	2409	134	星球	194.8	138.3759131255629	12	NOUN	NOUN	n	NOUN	NN	7	2	2	68	2	29.40362	星球	141.33333333333334	53.46666666666667	89.54824894373361	94.23577994701492
2364	2410	134	嘅	92.86666666666666	141.2170276166755	13	PART	PART	x	PART		8	1	2	1	1	15735.49004	嘅	57.46666666666667	35.4	74.82501067305117	91.51597310488116
2365	2411	134	嘢，	51.06666666666667	89.26923073240609	14	NOUN	NOUN	x	NOUN		9	9	1	1	1	1566.67436	嘢	44.66666666666666	6.4	76.51985944112083	23.946607275353223
2366	2412	134	佢	84.86666666666666	139.35416112273873	15	PRON	PRON	x	PRON		10	3	2	1	1	21111.38214	佢	62.46666666666667	22.4	94.63957358784374	57.25009461418674
2367	2413	134	點解	307.46666666666664	200.24447280484145	16	PRON	ADV	-	ADV		11	2	2	234	2	1626.30986	點解	169.46666666666667	96.26666666666668	85.09670316110306	101.8583766260237
2368	2414	134	要	140.93333333333334	95.48435590305998	17	AUX	AUX	v	AUX	MD	12	1	2	109	1	3311.42695	要	140.93333333333334	0.0	95.48435590305998	0.0
2369	2415	134	離開，	133.4	81.20985161912316	18	VERB	VERB	v	VERB	VV	13	13	1	207	2	398.39829	離開	117.53333333333332	15.866666666666667	70.19958847616005	59.3676305368132
2370	2416	134	同埋	268.6	238.55420068962664	19	CCONJ	CCONJ	v	CCONJ	CC	14	1	3	619	2	516.01275	同埋	122.46666666666668	88.06666666666666	55.74090857609776	129.05888406287866
2371	2417	134	佢	157.26666666666668	207.4484567843835	20	PRON	PRON	x	PRON		15	2	2	1	1	21111.38214	佢	104.13333333333334	36.6	116.2869248406238	75.96823897743934
2372	2418	134	之後	266.8	148.06899292784652	21	ADV	ADV	-	ADV		16	1	2	136	2	2681.11282	之後	161.0	82.66666666666667	97.7404726814844	109.76257204631376
2373	2419	134	嘅	134.33333333333334	177.8342549179494	22	PART	PART	x	PART		17	17	1	1	1	15735.49004	嘅	111.33333333333331	23.0	125.21324033645786	86.05811989580066
2374	2420	134	旅程。	175.13333333333333	326.7133027934771	23	NOUN	NOUN	n	NOUN	NN	18	1	2	18	2	11.18166	旅程	69.93333333333334	42.266666666666666	85.98175517063038	91.80738290331315
2375	2421	135	呢	75.13333333333334	205.10513293322416	0	PART	PRON	y	PRON		5	2	2	14	1	5998.7518	呢	19.33333333333333	23.8	32.72851288334922	66.7994011949209
2376	2422	135	啲	85.86666666666666	167.2709844002307	1	NOUN	DET	zg	DET		4	1	2	1	1	4209.68671	啲	66.2	19.666666666666668	113.56302215069834	73.58592860655418
2377	2423	135	嘢	164.6	151.4841245807626	2	NOUN	NOUN	x	NOUN		3	3	1	1	1	1566.67436	嘢	140.4	24.2	140.35564351555894	61.79557697225048
2378	2424	135	全部	195.6	237.9349490932343	3	ADV	ADV	n	ADV		2	2	1	117	2	306.46022	全部	117.2	63.4	120.93755964684146	116.66293327359809
2379	2425	135	都	101.86666666666666	159.2431543967345	4	ADV	ADV	d	ADV	RB	1	1	1	35	1	14767.65553	都	82.6	19.266666666666666	126.886195729349	72.08926565184461
2380	2426	135	係	74.2	96.08412980300128	5	VERB	VERB	zg	VERB		0	0	0	6	1	22827.14525	係	74.2	0.0	96.08412980300128	0.0
2381	2427	135	喺	119.26666666666668	195.42311929645263	6	ADP	ADP	x	ADP	IN	1	1	3	1	1	2703.06199	喺	84.86666666666666	10.666666666666666	116.17048774203468	39.91101212558871
2382	2428	135	我	45.53333333333333	94.36020818591324	7	PRON	PRON	r	PRON	PRP	2	9	2	704	1	49930.23889	我	45.53333333333333	0.0	94.36020818591324	0.0
2383	2429	135	同	63.66666666666666	106.59059787596443	8	ADP	ADP	p	ADP	IN	3	1	5	536	1	4553.41912	同	52.2	11.466666666666669	92.28376527501104	42.90433803500787
2384	2430	135	佢	130.4	115.29602479415036	9	PRON	PRON	x	PRON		4	1	4	1	1	21111.38214	佢	130.4	0.0	115.29602479415036	0.0
2385	2431	135	傾偈	163.93333333333334	149.07602832857543	10	VERB	VERB	-	VERB	VV	5	2	3	58	2	8.28271	傾偈	133.4	30.53333333333333	88.70986416402631	77.89982170853936
2386	2432	135	嘅	26.266666666666666	98.28086735926222	11	PART	PART	x	PART		6	1	4	1	1	15735.49004	嘅	12.533333333333331	13.733333333333333	46.895439247566735	51.385428111695454
2387	2433	135	時候	70.8	132.60427343541133	12	NOUN	NOUN	n	NOUN	NN	7	2	2	75	2	1357.12182	時候	53.93333333333333	16.866666666666667	91.48877283883282	63.109287923587154
2388	2434	135	慢慢	191.3333333333333	136.03904668227509	13	ADJ	ADJ	d	ADJ		8	1	2	38	2	641.08166	慢慢	139.2	52.13333333333333	77.94202974005745	106.04833279636644
2389	2435	135	聽	68.33333333333333	91.82568026187202	14	VERB	VERB	x	VERB	VV	9	9	1	56	1	1590.69421	聽	68.33333333333333	0.0	91.82568026187202	0.0
2390	2436	135	返	55.46666666666667	86.6039773271926	15	PART	PART	v	PART		10	1	2	142	1	1518.63465	返	55.46666666666667	0.0	86.6039773271926	0.0
2391	2437	135	嚟	87.2	93.79992892676766	16	VERB	VERB	zg	VERB		11	11	1	2	1	3001.65364	嚟	87.2	0.0	93.79992892676766	0.0
2392	2438	135	嘅。	48.93333333333333	109.82377803655372	17	PART	PART	x	PART		12	12	1	1	1	15735.49004	嘅	37.4	11.533333333333331	76.3254435515008	43.15378186079279
2393	2439	136	去	91.33333333333331	139.28324458534925	0	VERB	VERB	v	VERB	VV	8	8	1	57	1	4675.58908	去	60.0	31.33333333333333	85.05841130266502	80.12545718364976
2394	2440	136	到	58.66666666666666	101.41904270018637	1	PART	PART	v	PART		7	1	2	67	1	9168.95856	到	58.66666666666666	0.0	101.41904270018637	0.0
2395	2441	136	第	99.46666666666668	132.47936526954763	2	PRON	PRON	m	PRON		6	2	3	125	1	85.3119	第	99.46666666666668	0.0	132.47936526954763	0.0
2396	2442	136	三	155.33333333333334	172.47711603443383	3	NUM	NUM	m	NUM		5	1	3	197	1	331.30835	三	142.06666666666666	13.266666666666667	144.13996284476033	36.49012042853365
2397	2443	136	日，	23.133333333333333	37.19474275874063	4	NOUN	NOUN	m	NOUN		4	4	2	64	1	679.59625	日	23.133333333333333	0.0	37.19474275874063	0.0
2398	2444	136	我	61.93333333333333	134.15188738474345	5	PRON	PRON	r	PRON	PRP	1	1	1	704	1	49930.23889	我	61.93333333333333	0.0	134.15188738474345	0.0
2399	2445	136	仲	105.86666666666666	217.5888681793156	6	VERB	VERB	zg	VERB		0	0	0	207	1	1077.16627	仲	50.66666666666666	38.13333333333333	111.80200753514625	76.65147675608664
2400	2446	136	從	207.66666666666663	202.1348284905125	7	ADP	ADP	zg	ADP	IN	1	2	4	37	1	301.07646	從	175.86666666666667	31.8	163.07497934658426	82.0473034291804
2401	2447	136	佢	141.8	186.85152751137284	8	PRON	PRON	x	PRON		2	1	4	1	1	21111.38214	佢	77.33333333333333	64.46666666666667	98.11535161340564	114.83719877383906
2402	2448	136	口	105.8	166.1012542597637	9	NOUN	NOUN	n	NOUN		3	1	3	76	1	341.2476	口	79.8	26.0	123.9646186081604	77.69684678286501
2403	2449	136	中	142.06666666666666	101.50235903115204	10	VERB	VERB	f	VERB		4	1	2	179	1	925.17856	中	136.06666666666666	6.0	93.95493009357672	22.44994432064365
2404	2450	136	得知	234.13333333333333	206.87576518824585	11	PART	PART	v	VERB	VV	5	5	1	226	2	5.38376	得知	144.93333333333334	49.06666666666667	103.4069415250038	70.69320256494883
2405	2451	136	猢猻樹	525.9	223.2022401321277	12	NOUN	NOUN	-	NOUN		6	1	2	28	3	0.0	猢猻樹	229.2333333333333	198.7333333333333	77.60108819397372	115.33182079933052
2406	2452	136	原來	325.4	155.0151820521676	13	ADV	ADV	d	ADV	RB	7	4	2	73	2	917.30999	原來	191.7333333333333	107.8	93.50541279638428	91.74326496624516
2407	2453	136	有	92.73333333333332	126.18529585054227	14	VERB	VERB	v	VERB	VV	8	3	2	357	1	7919.92609	有	62.0	30.73333333333333	74.42759344938318	62.4163084101868
2408	2454	136	幾	118.06666666666666	141.17434453736823	15	NUM	NUM	zg	NUM	CD	9	2	2	269	1	809.63478	幾	99.33333333333331	18.73333333333333	102.08406122189474	70.09371504556519
2409	2455	136	咁	175.26666666666668	211.63536776467416	16	ADV	ADV	x	ADV		10	1	2	5	1	14023.45415	咁	117.4	36.266666666666666	115.0621860850326	75.90122235877072
2410	2456	136	可怕。	123.13333333333334	162.5324036068569	17	VERB	VERB	c	VERB		11	11	1	69	2	35.61565	可怕	92.46666666666668	22.133333333333333	113.44711935033384	61.504326857727854
2411	2457	137	其實	156.46666666666667	150.9034422698465	0	ADV	ADV	-	ADV	RB	2	2	1	103	2	1561.2906	其實	111.46666666666668	45.0	106.0571334496438	77.22175859173372
2412	2458	137	都	184.06666666666663	162.63598071220963	1	ADV	ADV	d	ADV	RB	1	1	1	35	1	14767.65553	都	152.2	31.866666666666667	116.3421391127623	64.62287176809427
2413	2459	137	係	231.46666666666667	254.02489816726407	2	VERB	VERB	zg	VERB		0	0	0	6	1	22827.14525	係	146.73333333333332	70.33333333333333	129.25915398488763	126.44085134516016
2414	2460	137	多	343.06666666666666	223.8792730220663	3	ADJ	ADJ	m	ADJ	JJ	1	3	3	121	1	2062.39447	多	256.93333333333334	73.6	209.75492577979875	138.68515902335523
2415	2461	137	得	181.6	255.11717569253025	4	PART	PART	ud	PART	DEV	2	1	4	80	1	2885.28159	得	97.86666666666666	59.8	111.06806721806026	121.63014977107171
2416	2462	137	隻	253.86666666666667	212.23756081858417	5	NOUN	DET	x	DET	NNB	3	1	3	1	1	2023.87988	隻	139.8	75.26666666666667	96.73758318254596	106.97006850308902
2417	2463	137	綿羊	272.26666666666665	307.0158446870273	6	NOUN	NOUN	ns	NOUN	NN	4	1	2	18	2	2.48481	綿羊	156.73333333333332	65.53333333333333	76.16164097205072	109.93929638163458
2418	2464	137	仔。	14.333333333333334	36.57989733294627	7	X	X	zg	PART		5	5	1	126	1	833.2405	仔	14.333333333333334	0.0	36.57989733294627	0.0
2419	2466	138	因為	99.73333333333332	118.9052657464009	0	CCONJ	CCONJ	c	CCONJ		10	10	1	48	2	2274.43182	因為	71.8	27.933333333333334	82.6117021573417	60.36385968073576
2420	2467	138	嗰	141.6	127.68492471705498	1	PRON	PRON	x	PRON		9	1	3	1	1	2040.85943	嗰	139.86666666666667	1.7333333333333334	128.6684973963022	6.485539470408163
2421	2468	138	日	126.53333333333332	158.37881452040511	2	NOUN	NOUN	m	NOUN		8	2	2	64	1	679.59625	日	94.13333333333334	17.066666666666666	117.73918445256685	54.9708609679306
2422	2469	138	小王子	246.06666666666663	279.0728618519225	3	NOUN	NOUN	nr	NOUN		7	1	2	395	3	0.0	小王子	113.8	72.8	84.73503801065216	112.1963754613609
2423	2470	138	失驚無神，	499.6666666666667	532.7493052292252	4	NOUN	NOUN	i	NOUN		6	6	1	604	4	0.0	失驚無神	220.86666666666667	87.73333333333333	104.81085609590043	102.11592540941996
2424	2471	138	突然	248.26666666666668	370.8642998306644	5	ADV	ADV	ad	ADV	RB	3	3	1	30	2	848.14937	突然	102.6	63.6	142.2653858111663	103.35363241479872
2425	2472	138	心事重重	707.8666666666667	943.5638022353808	6	NOUN	NOUN	i	NOUN		2	2	1	400	4	0.0	心事重重	178.2	162.73333333333332	68.88270223116008	124.22746162673624
2426	2473	138	噉	107.33333333333331	168.644662596307	7	CCONJ	CCONJ	zg	CCONJ		1	1	1	3	1	0.41414	噉	89.53333333333333	17.8	122.10916791498045	66.60150148457613
2427	2474	138	問	117.0	313.8976478620592	8	VERB	VERB	zg	VERB	VV	0	0	0	123	1	721.00979	問	51.6	35.46666666666667	93.68443485090432	132.70411531758245
2428	2475	138	我：	31.73333333333333	82.55621653690828	9	PRON	PRON	r	PRON	PRP	1	1	1	704	1	49930.23889	我	31.73333333333333	0.0	82.55621653690828	0.0
2429	2476	138	「其實	125.76666666666668	113.43160445347182	10	ADV	ADV	-	ADV	RB	2	1	3	103	2	1561.2906	其實	111.56666666666666	9.233333333333333	88.00717142495958	34.54796987121272
2430	2477	138	係	200.4	299.0049720879794	11	VERB	VERB	zg	VERB		3	15	2	6	1	22827.14525	係	116.86666666666666	36.8	118.57479589787292	102.20254399964806
2431	2478	138	咪	197.3333333333333	210.4891657280461	12	ADV	ADV	n	ADV		4	1	5	29	1	950.02669	咪	136.8	53.93333333333333	136.9755209274027	98.08327527610857
2432	2479	138	真	200.6	408.6662533983772	13	ADJ	ADJ	d	ADJ	JJ	5	1	4	54	1	307.70263	真	93.13333333333334	21.933333333333334	125.7186629829566	68.7434522134452
2433	2480	138	㗎？	108.4	195.12894881761304	14	PART	PART	x	PART		6	3	3	0	0	0.0		62.0	23.133333333333333	91.43011903452091	59.08058526754416
2434	2481	138	啲	311.7333333333333	599.7356602889495	15	NOUN	DET	zg	DET		7	1	4	1	1	4209.68671	啲	86.33333333333333	71.33333333333333	97.41571855826052	115.87445313307369
2435	2482	138	綿羊	849.5333333333333	473.0803831156909	16	NOUN	NOUN	ns	NOUN	NN	8	1	3	18	2	2.48481	綿羊	238.46666666666667	172.6	78.34527568540571	75.99017480350119
2436	2483	138	真	472.4666666666666	565.216874797237	17	ADJ	ADJ	d	ADJ	JJ	9	7	2	54	1	307.70263	真	163.46666666666667	103.26666666666668	96.20177868533524	130.09917584502816
2437	2484	138	係	366.53333333333336	276.2537159126652	18	VERB	VERB	zg	VERB		10	6	2	6	1	22827.14525	係	185.8	100.93333333333334	160.03466291192458	125.41688704299575
2438	2485	138	乜	526.0666666666667	346.91199011981246	19	PRON	PRON	nr	PRON		11	3	4	48	1	1326.4758	乜	205.9333333333333	141.6	119.17128662373146	123.110681908598
2439	2486	138	嘢	425.53333333333336	255.11797706594928	20	NOUN	NOUN	x	NOUN		12	2	4	1	1	1566.67436	嘢	202.2	121.4	94.0043970602794	107.79536168128942
2440	2487	138	樹	622.8666666666667	535.1821953524072	21	NOUN	NOUN	zg	NOUN		13	1	4	28	1	53.42347	樹	258.26666666666665	126.73333333333332	130.86556290925262	137.29115857265617
2441	2488	138	仔	637.0	351.11631501066233	22	NOUN	NOUN	zg	NOUN		14	4	3	126	1	833.2405	仔	256.46666666666664	165.53333333333333	219.70643039191083	112.92998814408077
2442	2489	138	都	585.8666666666667	628.4944833135415	23	ADV	ADV	d	ADV	RB	15	1	2	35	1	14767.65553	都	195.4	93.93333333333334	93.3522361810364	106.97941650408995
2443	2490	138	食	403.2	318.8826743490464	24	VERB	VERB	v	VERB		16	16	1	154	1	943.81466	食	208.7333333333333	114.93333333333334	154.22644246547205	127.8579767641512
2444	2491	138	嘎？」	293.8	342.8887477496649	25	NOUN	NOUN	o	NOUN	NN	17	1	2	1	1	4.55549	嘎	138.8	72.46666666666667	151.27158799104785	103.59785497564876
2445	2492	139	「係	120.8	124.42036274929708	0	VERB	VERB	zg	VERB		4	4	1	6	1	22827.14525	係	93.46666666666668	18.133333333333333	116.34309414638908	59.82849562615534
2446	2493	139	呀，	104.93333333333334	124.71913334457636	1	PART	PART	y	INTJ		3	1	2	9	1	7850.76547	呀	104.93333333333334	0.0	124.71913334457636	0.0
2447	2494	139	真	162.86666666666667	196.51153203367537	2	ADJ	ADJ	d	ADJ	JJ	0	0	0	54	1	307.70263	真	119.2	27.2	109.68694847914526	72.50857420562986
2448	2495	139	㗎。」	58.0	103.62753816754824	3	PART	PART	x	PART		1	1	1	0	0	0.0		58.0	0.0	103.62753816754824	0.0
